0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
-2.5296979874367973e-16,-1.8443751327299097e-16,1.9283271824315026e-16,2.2778418383320166e-16,-4.3603666630725654e-17,-4.051971378454468e-17,8.480870326997726e-18,6.279270656251857e-17,-0.33333333333333387,-0.3333333333333335,1.0,-0.33333333333333365,9.639360217016132e-18,-1.3495104303822571e-17,1.298362804740947e-17,8.537719049357146e-18,-1.2865595065160286e-17,1.5737730966556923e-18,-2.0341017274274823e-17,-1.0544279747593152e-17,-3.3836121578097422e-18
1.0022846750088224e-16,7.829813615026184e-17,-1.536836501680193e-16,-2.12450084959135e-17,-1.696174065399544e-17,8.566535683836082e-18,6.339236406038702e-18,-3.5636788444758146e-17,-0.3333333333333333,-0.3333333333333331,-0.33333333333333365,1.0,-1.4321335179566822e-17,-1.4321335179566806e-17,-2.4236105688497675e-17,-1.3219694011907837e-17,-2.3134464520838678e-17,-1.9514786398530583e-17,-3.6983667771408763e-17,-2.990168883645819e-17,-1.9829541017861744e-17
2.9878082240008356e-16,6.460338561771624e-17,-1.9412491147247974e-16,-1.8759375312135876e-16,-7.754766933770925e-17,-1.7941013301874902e-17,9.725917737332187e-17,1.7311504063212648e-17,-7.790176828445682e-18,1.5304943364976625e-17,9.639360217016132e-18,-1.4321335179566822e-17,1.0,-0.5000000000000009,-0.5,1.301042606982608e-18,4.047688110612552e-18,4.409088834774386e-18,1.9009678090912515e-17,7.661695352230911e-18,5.782411586589366e-18
-2.9586934217127026e-16,-4.028859127438572e-17,2.675414264314676e-16,4.0918100513048014e-17,-4.4341056998274096e-17,-3.761317701007103e-17,-9.600015889599722e-18,8.057718254877152e-17,-1.5108221727894645e-17,2.4904959254576336e-17,-1.3495104303822571e-17,-1.4321335179566806e-17,-0.5000000000000009,1.0,-0.5000000000000004,2.8912057932946817e-19,1.4456028966473387e-19,9.613259262704799e-18,-9.468698973040065e-18,-5.963111948670279e-18,1.5901631863120739e-18
-7.3809958233152e-17,2.787152154177231e-16,-1.2731824351944545e-16,-8.435423798074514e-17,9.521327234766931e-18,-1.9514786398530577e-17,-3.9029572797061166e-17,2.51803695464911e-18,-1.400658056023566e-17,2.872135901396639e-17,1.298362804740947e-17,-2.4236105688497675e-17,-0.5,-0.5000000000000004,1.0,-5.276450572762793e-18,-2.6743653587975766e-18,-5.926971876254087e-18,-6.288372600415921e-18,-4.11996825544492e-18,-6.50521303491303e-18
1.1252477641088217e-17,-2.0026262654943707e-16,1.3274776070290773e-16,7.333782630415537e-17,-4.811811243024781e-17,6.287223521139496e-17,8.049849389393874e-17,-8.340997412275185e-17,-7.632799518780114e-18,2.11279038226027e-17,8.537719049357146e-18,-1.3219694011907837e-17,1.301042606982608e-18,2.8912057932946817e-19,-5.276450572762793e-18,1.0,-0.5000000000000008,-0.5000000000000006,6.758193541826314e-18,9.757819552369557e-19,7.228014483236708e-20
1.7720685068343093e-16,1.9640688246263032e-16,-9.474114041867258e-17,-2.889447405459851e-16,4.918040927049032e-18,7.019028011084382e-17,2.0773804875855125e-17,-9.694442275399068e-17,1.3534448631238946e-17,1.7665603009960142e-17,-1.2865595065160286e-17,-2.3134464520838678e-17,4.047688110612552e-18,1.4456028966473387e-19,-2.6743653587975766e-18,-0.5000000000000008,1.0,-0.5000000000000001,-1.554023113895888e-18,1.7347234759768075e-18,1.5901631863120735e-18
3.672399521046057e-16,3.6786946134326786e-16,-3.5669567235701225e-16,-3.739284877653924e-16,6.641322467887012e-17,9.387556521551195e-17,-3.989514800022177e-17,-1.1173788986255418e-16,5.272139873796565e-18,2.1088559495186267e-17,1.5737730966556923e-18,-1.9514786398530583e-17,4.409088834774386e-18,9.613259262704799e-18,-5.926971876254087e-18,-0.5000000000000006,-0.5000000000000001,1.0,-3.3248866622888758e-18,-2.5298050691328436e-18,2.891205793294678e-19
4.1760069119758783e-16,8.364604008725e-17,-2.385053127981699e-16,-2.710037272441101e-16,5.3154186339545934e-17,6.476076292738167e-17,-1.6288551550386404e-17,-1.0386902437927572e-16,3.926563876155949e-17,1.9160687451783046e-17,-2.0341017274274823e-17,-3.6983667771408763e-17,1.9009678090912515e-17,-9.468698973040065e-18,-6.288372600415921e-18,6.758193541826314e-18,-1.554023113895888e-18,-3.3248866622888758e-18,1.0,-0.5000000000000006,-0.49999999999999983
-8.899686861587948e-17,5.146238026064117e-17,1.3070185567725528e-16,-8.876080265138114e-17,1.9278720434032227e-18,1.9160687451783058e-17,2.7265618899559884e-17,-4.6583683661008564e-17,2.175741306126496e-17,2.2504955282176418e-17,-1.0544279747593152e-17,-2.990168883645819e-17,7.661695352230911e-18,-5.963111948670279e-18,-4.11996825544492e-18,9.757819552369557e-19,1.7347234759768075e-18,-2.5298050691328436e-18,-0.5000000000000006,1.0,-0.5000000000000002
1.0229525128262008e-17,6.436731965321784e-17,-3.47803854360908e-17,-3.934432741639234e-17,3.540989467475307e-18,1.967216370819616e-18,1.1881986879750482e-17,-1.7626258682543778e-17,-4.40656467063594e-18,2.8563981704300836e-17,-3.3836121578097422e-18,-1.9829541017861744e-17,5.782411586589366e-18,1.5901631863120739e-18,-6.50521303491303e-18,7.228014483236708e-20,1.5901631863120735e-18,2.891205793294678e-19,-0.49999999999999983,-0.5000000000000002,1.0
