0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0.6790903863996429,0.2758686681835535,0.6917650064437489,0.7325622238835766,0.3014671126865311,0.4974734491435073,0.6319248298714969,0.6980498365543084,0.30337926817880434,0.00011100603414331986,1.0,0.21324733714312022,0.9727936771769599,0.9518301078329822,0.16451422159553178,0.35606458103723965,0.3323575412534842,0.5133464477321719,0.2405673658308885,0.2277537058219157,0.7150652003584755,0.19479855737167662,0.7196838049069784,0.7515484759884334,0.14191856226895888,0.28710316863564467,0.3805846380151353,0.5310623309144675,0.09454282345635852,0.049559437120469986
-0.09731744093551925,0.386357620400853,-0.08676108812488303,-0.06628021771272127,0.06840644996610269,0.04620483153029001,0.0762183443955908,0.021479578515028026,0.12805292812355232,0.16417398022833082,0.21324733714312022,1.0,0.223170725983583,0.11156724254241702,0.3972428480842314,0.2316996958636496,0.19499846099341686,0.23028340011201476,0.41162068060380325,0.27972279377287446,-0.11169031892589738,0.40900275895369875,-0.10224192553592133,-0.08319499258983987,-0.0736576677296422,-0.09243935905170654,-0.06895622384172992,-0.11963752554761613,-0.12821475606874,-0.04565456570449698
0.674171620654727,0.2816731075525549,0.6931348902841702,0.7266283319411425,0.2960919443560238,0.5489052673515258,0.6603907979385539,0.7106498781988283,0.31389276472521116,0.03982993980920754,0.9727936771769599,0.223170725983583,1.0,0.9376554052201838,0.15107533229314246,0.41632237142564843,0.36248158495556265,0.5562640856277256,0.266487096821363,0.24414292996940254,0.6972006015247454,0.20037085528418588,0.7210313144956739,0.7307129772624213,0.13005440013843483,0.34191944704821026,0.41889882042568743,0.55489723621811,0.1099304292669371,0.08543257252265307
0.7358636653016564,0.2598449820912192,0.7449826906344422,0.8000859229600935,0.2465524480415911,0.455652852936656,0.6174268139223101,0.6902985427844948,0.22397022181187223,-0.09017024422608791,0.9518301078329822,0.11156724254241702,0.9376554052201838,1.0,0.07515033794469651,0.28484005915165683,0.2708947273135299,0.415729570694114,0.13410897967916988,0.1270710269296062,0.7573731996605196,0.19649664941382589,0.7612126392137611,0.8114079651817501,0.12538944078024902,0.28325653856710287,0.38510013969459383,0.5381663153706296,0.07412628345992041,0.017539296271385747
-0.22260012715228125,0.006613777154457731,-0.2026940300297866,-0.16677666801037325,0.3323754377635122,0.1352992734996644,0.09856374472749933,0.027653309509427335,0.18732116531041162,0.4019644102075664,0.16451422159553178,0.3972428480842314,0.15107533229314246,0.07515033794469651,1.0,0.3366960799353384,0.26868476200423735,0.32842949390376536,0.41350611958018146,0.42737434258263435,-0.23069071069154237,-0.07474297283325027,-0.21730375821520387,-0.1821954794915504,0.31445745022092575,-0.05555814363118377,-0.05829838860659519,-0.10200679783374096,-0.10734209846450646,0.10148031776635337
0.2059999832689705,0.19197460966150287,0.2507436848361848,0.21258255394942047,0.318943294529368,0.7387217914199137,0.6702788248024777,0.49042425037197934,0.42165913900059276,0.5598366896175343,0.35606458103723965,0.2316996958636496,0.41632237142564843,0.28484005915165683,0.3366960799353384,1.0,0.8012683426219229,0.7440826681940258,0.3947128396122413,0.8032689072637327,0.20460716672715598,0.14300258015628636,0.2605158451979211,0.1993713309244663,0.22739423801058942,0.678780351646272,0.6391467008298561,0.48320833103039956,0.27787843097501164,0.5909727647522053
0.1942036187611894,0.14329305837090847,0.22808233561581673,0.20766005554182598,0.24839565922867962,0.5705168573696344,0.6912702030579831,0.43916705815770635,0.34262701066358103,0.4466303187819819,0.3323575412534842,0.19499846099341686,0.36248158495556265,0.2708947273135299,0.26868476200423735,0.8012683426219229,1.0,0.771803989183979,0.3094285804599286,0.7273722077873956,0.18690351402779898,0.1002409696124183,0.22668042296480678,0.18835264650763595,0.16848130796908312,0.48485779353155034,0.6625641247001787,0.4404722468638281,0.19778781801754494,0.439329262270954
0.37616895786137317,0.1638510143753204,0.407216914588113,0.37232028524778793,0.38067568315708294,0.6422618455927108,0.6832599153931925,0.6156341336363366,0.39329785708389847,0.3411980495240761,0.5133464477321719,0.23028340011201476,0.5562640856277256,0.415729570694114,0.32842949390376536,0.7440826681940258,0.771803989183979,1.0,0.3127802257658253,0.6110443594348879,0.3581266753850203,0.08674120535108334,0.3949992553733378,0.34227116589039336,0.21535060187220995,0.4528883779824618,0.5495923804243703,0.6024496100644852,0.1431156718442628,0.3106545507158489
-0.1043208662427422,0.009127164004164207,-0.08162932940947017,-0.07249658227149641,0.20077437875123672,0.2299765973802804,0.17800921440548637,0.09535079194887598,0.4491365453848363,0.34500738417638693,0.2405673658308885,0.41162068060380325,0.266487096821363,0.13410897967916988,0.41350611958018146,0.3947128396122413,0.3094285804599286,0.3127802257658253,1.0,0.3690780395869612,-0.12812076174429088,-0.07747342423555355,-0.10375303803870378,-0.1103427366722105,-0.01266180354613835,0.06025488233852601,0.03711905419066568,-0.0304133893698613,0.38940249883557165,0.07807947606505429
-0.04264110865004079,0.05445742374349707,-0.005523225760138745,-0.01988680871732908,0.28360709173377513,0.5073183489220169,0.44930087910979694,0.2575839802295746,0.3317863452310943,0.6881316581481048,0.2277537058219157,0.27972279377287446,0.24414292996940254,0.1270710269296062,0.42737434258263435,0.8032689072637327,0.7273722077873956,0.6110443594348879,0.3690780395869612,1.0,-0.03748741671213924,-0.003195023619889514,-0.0010001926597617945,-0.02273597130745168,0.1705687254289332,0.39015905286637015,0.3799748412576431,0.21520437074769438,0.11109417967227678,0.591328205292393
0.969538969941872,0.35257293901338804,0.9694763624173307,0.96274608802277,0.21312015471589357,0.535315395526783,0.6882364120596778,0.8303176323379531,0.18572774254605628,-0.25369149221334714,0.7150652003584755,-0.11169031892589738,0.6972006015247454,0.7573731996605196,-0.23069071069154237,0.20460716672715598,0.18690351402779898,0.3581266753850203,-0.12812076174429088,-0.03748741671213924,1.0,0.3599207496708592,0.9937079160515977,0.9840145667868727,0.2165744432088361,0.4758200361928913,0.5739747088295838,0.7874238529870696,0.2435291968470999,0.09349197764224475
0.2970076430808163,0.9120445933962702,0.30303836503366816,0.2874886238076092,0.0360718011386693,0.24813283234710795,0.29987888023039805,0.2927517092744795,0.09065067732857214,-0.05126919664226689,0.19479855737167662,0.40900275895369875,0.20037085528418588,0.19649664941382589,-0.07474297283325027,0.14300258015628636,0.1002409696124183,0.08674120535108334,-0.07747342423555355,-0.003195023619889514,0.3599207496708592,1.0,0.3650982460713443,0.3458422800886851,0.225429412187704,0.36083233535077885,0.368365604113578,0.3597546047505832,0.23302746016099896,0.2191224265347445
0.9651365085458172,0.35803957031276873,0.9703868852767777,0.9591195723105724,0.2388526453476601,0.5902104328363955,0.7295649239025086,0.8559231312452044,0.21916855345069403,-0.20515120016938546,0.7196838049069784,-0.10224192553592133,0.7210313144956739,0.7612126392137611,-0.21730375821520387,0.2605158451979211,0.22668042296480678,0.3949992553733378,-0.10375303803870378,-0.0010001926597617945,0.9937079160515977,0.3650982460713443,1.0,0.9775780911359562,0.23677462386620232,0.5294076996640248,0.6183440871288963,0.8163221063831703,0.26949277112943915,0.13895687459259232
0.9410824558926701,0.3435459428144454,0.9415498059048176,0.9592133255705549,0.20671837834604423,0.5096038052451126,0.6759872349758396,0.8096296214452563,0.17719337215123526,-0.23185444895605195,0.7515484759884334,-0.08319499258983987,0.7307129772624213,0.8114079651817501,-0.1821954794915504,0.1993713309244663,0.18835264650763595,0.34227116589039336,-0.1103427366722105,-0.02273597130745168,0.9840145667868727,0.3458422800886851,0.9775780911359562,1.0,0.20914534761379644,0.438296285877902,0.5433305268273315,0.7474188028193989,0.20914550519028285,0.07964703717019814
0.1196161403704996,0.07750336888908999,0.1505494181557852,0.12352295096826084,0.8053242033373732,0.5655411768270708,0.4488220437576103,0.4527530642022238,0.42667502204044655,0.5049420558758261,0.14191856226895888,-0.0736576677296422,0.13005440013843483,0.12538944078024902,0.31445745022092575,0.22739423801058942,0.16848130796908312,0.21535060187220995,-0.01266180354613835,0.1705687254289332,0.2165744432088361,0.225429412187704,0.23677462386620232,0.20914534761379644,1.0,0.5681865278990436,0.5185232995239677,0.5476909104535436,0.4938383267405256,0.6176241910290136
0.41346281866839285,0.277829596179773,0.455774233949034,0.3904103111322876,0.47246844947887234,0.865809038639589,0.7549680124367879,0.6674536765157972,0.47320000679707036,0.45879814989218265,0.28710316863564467,-0.09243935905170654,0.34191944704821026,0.28325653856710287,-0.05555814363118377,0.678780351646272,0.48485779353155034,0.4528883779824618,0.06025488233852601,0.39015905286637015,0.4758200361928913,0.36083233535077885,0.5294076996640248,0.438296285877902,0.5681865278990436,1.0,0.8922609012838081,0.8010803666283924,0.6144404980139446,0.8104548579808506
0.5269114621518866,0.30102522581495905,0.563879266519416,0.5126059231780824,0.43492571808380903,0.8162752465080882,0.8841026342790396,0.7523994970617064,0.43372099576812456,0.34623387357107055,0.3805846380151353,-0.06895622384172992,0.41889882042568743,0.38510013969459383,-0.05829838860659519,0.6391467008298561,0.6625641247001787,0.5495923804243703,0.03711905419066568,0.3799748412576431,0.5739747088295838,0.368365604113578,0.6183440871288963,0.5433305268273315,0.5185232995239677,0.8922609012838081,1.0,0.8554338597852357,0.5325197228196445,0.6865109224837724
0.7442141931490805,0.295315842361626,0.7712407924929325,0.7220166270456426,0.5030533564195019,0.815573220754888,0.8613230294407616,0.9101553147087569,0.43029660099700384,0.17532544636439457,0.5310623309144675,-0.11963752554761613,0.55489723621811,0.5381663153706296,-0.10200679783374096,0.48320833103039956,0.4404722468638281,0.6024496100644852,-0.0304133893698613,0.21520437074769438,0.7874238529870696,0.3597546047505832,0.8163221063831703,0.7474188028193989,0.5476909104535436,0.8010803666283924,0.8554338597852357,1.0,0.5025284918147865,0.5111141426131849
0.16395333207297214,0.10500791691852716,0.18911503395363372,0.14356991498300503,0.39430948182640674,0.5102234228347503,0.4094641237019573,0.3757441413787084,0.6998257824856406,0.3340186557830255,0.09454282345635852,-0.12821475606874,0.1099304292669371,0.07412628345992041,-0.10734209846450646,0.27787843097501164,0.19778781801754494,0.1431156718442628,0.38940249883557165,0.11109417967227678,0.2435291968470999,0.23302746016099896,0.26949277112943915,0.20914550519028285,0.4938383267405256,0.6144404980139446,0.5325197228196445,0.5025284918147865,1.0,0.5378481972282417
0.007065876042426714,0.11920536299178874,0.05101853239098838,0.00373759922398227,0.49931636886570024,0.6873823213352117,0.5149298863200171,0.36866113195399336,0.4384134883282469,0.7672967754203861,0.049559437120469986,-0.04565456570449698,0.08543257252265307,0.017539296271385747,0.10148031776635337,0.5909727647522053,0.439329262270954,0.3106545507158489,0.07807947606505429,0.591328205292393,0.09349197764224475,0.2191224265347445,0.13895687459259232,0.07964703717019814,0.6176241910290136,0.8104548579808506,0.6865109224837724,0.5111141426131849,0.5378481972282417,1.0
